message_id,timestamp_iso,author_name,author_nickname,week_no,raw_text,attachment_files,attachment_count
1360198899863785625,2025-04-11T12:24:49.001+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-7095949781c9fa5a.png,1
1360237099902566401,2025-04-11T14:56:36.6+02:00,alenokc,AlenOKC,29,"29.trening: MPK za C, 3x 48 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-9108916be55efdf6.png,1
1362738433637875886,2025-04-18T12:36:01.035+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],31,"31. trening: OPK za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1362738495579230308,2025-04-18T12:36:15.803+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-0325dc48104984e9.png,1
1362738534485725226,2025-04-18T12:36:25.079+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-3d21f84d4559ceee.png,1
1362738579800981544,2025-04-18T12:36:35.883+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-0120549da9805504.png,1
1362738911683547277,2025-04-18T12:37:55.01+02:00,alenokc,AlenOKC,30,"30.trening: MPK za C, 3x 48 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image0-e4cc1534276665dc.jpg,1
1365271528081461258,2025-04-25T12:21:37.813+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],32,"32. trening: podajanje za OI, Piršič 48 minut, Ostroveršnik 46 minut, Plesavec poškodovan, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1365271605047070830,2025-04-25T12:21:56.163+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-0d2653f27b87b995.png,1
1365271665659088907,2025-04-25T12:22:10.614+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-1971fffe44b98413.png,1
1365271715692810282,2025-04-25T12:22:22.543+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-e719c74e5844ef8d.png,1
1367824245618511942,2025-05-02T13:25:13.101+02:00,alenokc,AlenOKC,32,"32.trening: OPK za C, 3x 48 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-647bb28c3ea78961.png,1
1368519489678737428,2025-05-04T11:27:52.202+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],33,"33. trening: podajanje za OI, Piršič in Plesavec 48 minut, Ostroveršnik 46 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1368519571115343972,2025-05-04T11:28:11.618+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-d5e50006489875c7.png,1
1368519630619934741,2025-05-04T11:28:25.805+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-552f659da79d6a4b.png,1
1368519683128692766,2025-05-04T11:28:38.324+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-0c6bf61c7732feaf.png,1
1370345071064518718,2025-05-09T12:22:04.722+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],34,"34. trening: podajanje za OI, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1370345139377012776,2025-05-09T12:22:21.009+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-61926dc7f64a3ad0.png,1
1370345195027173406,2025-05-09T12:22:34.277+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-6516ae303f013995.png,1
1370345244650111056,2025-05-09T12:22:46.108+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-78023aa9e78e1bb8.png,1
1372882852764581909,2025-05-16T12:26:19.029+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],35,"35. trening: podajanje za OI, Piršič in Plesavec 48 minut, Ostroveršnik 46 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1372882913330335805,2025-05-16T12:26:33.469+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-d9afabc25857b7cf.png,1
1372882993554657401,2025-05-16T12:26:52.596+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-b13f9472fcc58cf5.png,1
1372883049284505681,2025-05-16T12:27:05.883+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-436cf1a6182ed55e.png,1
1374117614158352576,2025-05-19T22:12:49.086+02:00,alenokc,AlenOKC,34,"34.trening: OPK za C, 3x 48 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-3fcd1b543fa161d6.png,1
1375421970140889170,2025-05-23T12:35:51.786+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],36,"36. trening: oviranje meta za C, Plesavec 48 minut, Ostroveršnik 46 minut, Piršič poškodovan, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1375422033545920653,2025-05-23T12:36:06.903+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-4f936e69f5dafab3.png,1
1375422092102602772,2025-05-23T12:36:20.864+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-3b32d4d7decc9d99.png,1
1375422132724568106,2025-05-23T12:36:30.549+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-ca695514002879a3.png,1
1376873756495970314,2025-05-27T12:44:44.626+02:00,alenokc,AlenOKC,35,"35.trening: 1 na 1 za krila, 2x 48 min, Gojc Jalovec 44 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-7074e8948bb60091.png,1
1377955151176011940,2025-05-30T12:21:49.209+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],37,"37. trening: obramba pod košem za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1377955208851619871,2025-05-30T12:22:02.96+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-dabd2606646d58b0.png,1
1377955278552698931,2025-05-30T12:22:19.578+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-c6fd83e89863bf7d.png,1
1377955358936662067,2025-05-30T12:22:38.743+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-aff6a53b2c0f26be.png,1
1380491750455513148,2025-06-06T12:21:21.605+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],38,"38. trening: obramba pod košem za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1380491814951321712,2025-06-06T12:21:36.982+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-4ec92245a283b9d6.png,1
1380491869112238180,2025-06-06T12:21:49.895+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-7f82c6da252807ea.png,1
1380491934975393813,2025-06-06T12:22:05.598+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-8bf2da71a177bf82.png,1
1382024727211802837,2025-06-10T17:52:51.745+02:00,alenokc,AlenOKC,37,"37.trening: Podaje za OI, 3x 48 min, trener: 7. stopnja, mladinski trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-6cd04887af56c222.png,1
1382761661831843860,2025-06-12T18:41:10.65+02:00,delonche,delonche,,,Screenshot_20250612_184016_Chrome-ca49be037b6d4cc1.jpg,1
1382761691221196914,2025-06-12T18:41:17.657+02:00,delonche,delonche,,,Screenshot_20250612_184036_Chrome-a4a046e8546e4333.jpg,1
1382761710707933267,2025-06-12T18:41:22.303+02:00,delonche,delonche,,,Screenshot_20250612_184054_Chrome-ade828506a8f60c7.jpg,1
1383030939667665039,2025-06-13T12:31:11.489+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],39,"39. trening: obramba pod košem za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1383031046349783102,2025-06-13T12:31:36.924+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-12f0393e870079ad.png,1
1383031102087762030,2025-06-13T12:31:50.213+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-15d65adb298275c4.png,1
1383031159226634332,2025-06-13T12:32:03.836+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-e6ad68cae4ae1cc4.png,1
1383069768948649984,2025-06-13T15:05:29.111+02:00,alenokc,AlenOKC,38,"38.trening: Podaje za OI, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-1fa53fe750addd1e.png,1
1385573532364439652,2025-06-20T12:54:32.827+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],40,"40. trening: obramba pod košem za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1385573607626903572,2025-06-20T12:54:50.771+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-37cf101a3f48bc01.png,1
1385573662572417065,2025-06-20T12:55:03.871+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-8bee0e370c34a8c4.png,1
1385573727571415121,2025-06-20T12:55:19.368+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-9269627c067ce2c8.png,1
1385915148895522888,2025-06-21T11:32:00.555+02:00,alenokc,AlenOKC,39,"39.trening: Podaje za OI, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-d006fb9b2e33f2a8.png,1
1388102089607221258,2025-06-27T12:22:07.852+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],41,"41. trening: obramba pod košem za C, vsi 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1388102151632453662,2025-06-27T12:22:22.64+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-c6e0183b6b005b95.png,1
1388102229029949510,2025-06-27T12:22:41.093+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-8ac10a44b57b7d03.png,1
1388102273279983616,2025-06-27T12:22:51.643+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-c4bbc98224f9b6a4.png,1
1388112869421351004,2025-06-27T13:04:57.96+02:00,alenokc,AlenOKC,40,"40.trening: Podaje za OI, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-b304afdd76e3ca0f.png,1
1390641157599399967,2025-07-04T12:31:28.835+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],42,"42. trening: podajanje za OI, oba 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1390641207360618546,2025-07-04T12:31:40.699+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-e0068af33de65d40.png,1
1390641243154944060,2025-07-04T12:31:49.233+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-8862f47075210033.png,1
1391707278146539572,2025-07-07T11:07:51.781+02:00,alenokc,AlenOKC,41,"41.trening: 1na1 za krila, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-534bd1b927922d29.png,1
1393176126255398963,2025-07-11T12:24:32.46+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],43,"43. trening: podajanje za OI, oba 48 minut, trener: 5. stopnja., fitnes: 3. stopnja, trening igrišče: /.",,0
1393176178499522624,2025-07-11T12:24:44.916+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-935adb3625f12b36.png,1
1393176226687881268,2025-07-11T12:24:56.405+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-265ab6eede76c82f.png,1
1393517589526872104,2025-07-12T11:01:23.648+02:00,alenokc,AlenOKC,42,"42.trening: 1na1 za krila, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-191d60d97262549a.png,1
1395742130353213631,2025-07-18T14:20:55.511+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],44,"44. trening: podajanje za OI, oba 48 minut, trener: 5. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1395742206953787392,2025-07-18T14:21:13.774+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-7fb12bd1102532b1.png,1
1395742249421373521,2025-07-18T14:21:23.899+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-a235ba528a79d8ff.png,1
1398439930648203398,2025-07-26T01:01:01.224+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],45,"45. trening: podajanje za OI, Plesavec 48, Ostroveršnik 46 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1398440751607713802,2025-07-26T01:04:16.956+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,Screenshot_20250725_190353_Chrome-ff82a1f38c0e9b69.jpg,1
1399658626725052466,2025-07-29T09:43:41.011+02:00,alenokc,AlenOKC,44,"44.trening: OPK za C, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-3b7a4b1ed139e7f2.png,1
1400847159376744448,2025-08-01T16:26:29.277+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],46,"46. trening: podaje za OI, Plesavec 48 minut. Ostroveršnik 46 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1400847178553102346,2025-08-01T16:26:33.849+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,Screenshot_20250801_092419_Chrome-41f0d5c1bafac6c6.jpg,1
1403341674603876435,2025-08-08T13:38:48.053+02:00,alenokc,AlenOKC,46,"46.trening: OPK za C, 3x 48 min, trener: 7. stopnja, fitnes: 3. stopnja, trening igrišče: 3. stopnja.",image-1679f7663c65854c.png,1
1403341809265934498,2025-08-08T13:39:20.159+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],47,"47. trening: oviranje meta za C, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1403341825967657002,2025-08-08T13:39:24.141+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,Screenshot_20250808_072432_Chrome-aaf0d1ca372ada31.jpg,1
1405860583609208933,2025-08-15T12:28:02.759+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],48,"48. trening: oviranje meta za C, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1405860605864181840,2025-08-15T12:28:08.065+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,Screenshot_20250815_122629_Chrome-5d51a1872a17d1d9.jpg,1
1408414984811053116,2025-08-22T13:38:19.464+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],49,"49. trening: oviranje meta za C, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1408415088041529466,2025-08-22T13:38:44.076+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-b24d394e8b654275.png,1
1410934239825887307,2025-08-29T12:28:56.665+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],50,"50. trening: skok za C/KC, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1410934316439044169,2025-08-29T12:29:14.931+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-c284564a5d9ded26.png,1
1410934336353472564,2025-08-29T12:29:19.679+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-a9b7c672a297b2e0.png,1
1416007437739360316,2025-09-12T12:28:01.303+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],51,"51. trening: oviranje meta za C, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1416007539405099098,2025-09-12T12:28:25.542+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-ddb3e4293c96a5ed.png,1
1416007586834022400,2025-09-12T12:28:36.85+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-deaf668d1fedbe2d.png,1
1416007667931156480,2025-09-12T12:28:56.185+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],52,"52. trening: obramba pod košem za C, oba 48 minut, treneg: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1416007720774930533,2025-09-12T12:29:08.784+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-c485b78e545fea05.png,1
1418546620160806942,2025-09-19T12:37:49.568+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],53,"53. trening: blokade za C, oba 48 minut, trener: 6. stopnja, fitnes: 3. stopnja, trening igrišče: /.",,0
1418546665681584138,2025-09-19T12:38:00.421+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-e7f011b0ca27619e.png,1
